Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Andy Pages","LAD",156,624,27,74,86,14,0.046474358,0.216346153,0.189328744,0.308235294,0.271944922,0.3125,0.461273666,0.33191527751011723,0.3252459294170189,113.46694603698575,0.3859942778944969,10.34573230703044,8.520525187253952,4.0546059624713715,"Andy Pages",24816,681624
"Willy Adames","SFG",160,686,30,94,87,12,0.116618075,0.260932944,0.196277495,0.263427109,0.225042301,0.318248175,0.421319796,0.3207774200690787,0.33712310791015626,107.7213517013979,0.8595134355127811,7.137373864894004,9.570420265197754,4.044841554968089,"Willy Adames",15986,642715
"Kyle Stowers","MIA",117,457,25,61,73,5,0.105032822,0.273522975,0.255639098,0.355731225,0.288220551,0.368421052,0.543859649,0.38619400544408666,0.3872628676152862,148.79942673479505,0.9523557648062706,27.384057568302612,-3.6738064289093018,3.9816706979343404,"Kyle Stowers",26151,669065
"Freddie Freeman","LAD",147,627,24,81,90,6,0.095693779,0.20414673,0.206834533,0.342298288,0.294964028,0.366826156,0.501798561,0.3697290580118856,0.356859567669944,139.37060177554082,-1.6930969394743443,27.56417305989313,-10.371381998062134,3.8936026327130917,"Freddie Freeman",5361,518692
"Manny Machado","SDP",159,678,27,91,95,14,0.081120943,0.193215339,0.185365854,0.307359307,0.274796747,0.334808259,0.460162601,0.3411543614255922,0.36582128289550053,123.02550141793589,-0.7417483422905207,17.760861711744173,-3.5222429037094116,3.764978739894973,"Manny Machado",11493,592518
"Matt Chapman","SFG",128,535,21,76,61,9,0.13271028,0.235514018,0.198237885,0.270096463,0.231277533,0.340186915,0.429515418,0.33623319853111155,0.35129498542471327,118.30905700722285,0.8733118306845427,12.482823828643342,5.859816312789917,3.6980408823841877,"Matt Chapman",16505,656305
"William Contreras","MIL",150,659,17,89,76,6,0.127465857,0.182094081,0.139575972,0.298850574,0.259717314,0.355083459,0.399293286,0.3315742284287023,0.33986029202055856,113.47876548840496,-3.3323470633476973,7.195261717251871,6.542165517807007,3.6490167835235505,"William Contreras",20503,661388
"Pete Alonso","NYM",162,709,38,87,126,1,0.086036671,0.228490832,0.251602564,0.304849884,0.272435897,0.346967559,0.524038461,0.36833570584316144,0.39941701441367355,141.20800005483187,-5.411227373406291,29.216339639179992,-17.74122381210327,3.5877745039400835,"Pete Alonso",19251,624413
"Sal Frelick","MIL",142,594,12,76,63,19,0.079124579,0.134680134,0.117424243,0.317460317,0.287878787,0.350936967,0.40530303,0.33226253764998975,0.30604004533323526,113.95027944107807,2.533524563536048,12.35470201149054,2.823610305786133,3.575150723036754,"Sal Frelick",29622,686217
"Ronald Acuña Jr.","ATL",95,412,21,74,42,9,0.172330097,0.247572815,0.227810651,0.358139534,0.289940828,0.417475728,0.517751479,0.4028523605243832,0.4061548195633234,161.08104296056186,1.9225816987454891,31.74877758805327,-11.191688060760498,3.505864362949749,"Ronald Acuna Jr.",18401,660670
"Michael Busch","CHC",155,592,34,78,90,4,0.094594594,0.234797297,0.261450382,0.291784702,0.261450381,0.342905405,0.522900763,0.36859447440858617,0.3920504662298387,139.87647460022396,-3.3513580840080976,24.62767286838421,-10.10257863998413,3.5015095180528584,"Michael Busch",26319,683737
"Masyn Winn","STL",129,537,9,72,51,9,0.063314711,0.189944134,0.109979634,0.30104712,0.252545824,0.310280373,0.362525458,0.29734385303247757,0.2903162876022196,91.42323105092078,1.5603580065071583,-3.898379389728208,20.120283603668213,3.487871875995207,"Masyn Winn",27479,691026
